id,entityID,url,airframe,make,model,category,categoryReadable,imei,icaoCode,profilePhotoBig,profilePhotoSmall,callsign,registration,waterCapacity,hasFoamSuppresant,foamCapacity,hasGelSuppresant,gelCapacity,engineType,numEngines,engineMake,engineModel,fuelType,landingGear,mtow,countryOfRegistration,registrationStatus,serialNumber,coaCategory,canFirebomb,firebombingType,firebombingMakeAndModel,splitLoadMultiDrop,hasFirebombingBackup,firebombingBackupType,firebombingBackupCapacity,firebombingBackupMakeAndModel,hasIntelGathering,fuelConsumptionRate,canWinch,operatingSpeed,seats,id,url,entityID,name,registeredName,telephone,operationalContact,email,name,.aircraft[].serviceRoles[].approvedBy[],.aircraft[].approvedByAgencies[],.aircraft[].jurisdictions[],warnings,change,.aircraft[].capabilities[],id,name,jurisdiction,id,name,jurisdiction,name,.aircraft[].serviceRoles[]
37,257,https://arena.nafc.org.au/resource/api/ext/aircraft/37,HELICOPTER,WILLIAMS HELICOPTER CORPORATION,UH-1H,RotType2,RW - Type 2 Medium,300434063358960,7C3A84,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0153/1350/med-IMG_5546.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0153/1350/small-IMG_5546.jpg,HELITAK 272,VH-LUE,1250,true,50,false,,Turboshaft,1,TEXTRON LYCOMING,T-53-L-703,Kerosene - JetA1,Skid,4309,Australia,Full Registration,69-15586,Restricted,true,Bucket,SEI Bambi BBX 2732,true,true,,1250,SEI Bambi BB 2732 single drop,null,340,false,100,0,14,https://arena.nafc.org.au/resource/api/ext/operators/14,98,Helitreck,Trecked Pty Ltd,+61297919399,+61297919399,info@helitreck.com.au,Transport - Fire & Emergency Crew,,,,false,2021-09-22T13:44:29+1000,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,17,VIC - DELWP,VIC,VIC,
42,292,https://arena.nafc.org.au/resource/api/ext/aircraft/42,HELICOPTER,BELL HELICOPTER CO,212,RotType2,RW - Type 2 Medium,D18000027,7C4470,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0485/med-IMG_8192.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0485/small-IMG_8192.JPG,HELITAK 366,VH-NSY,1500,true,80,false,0,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3,Kerosene - JetA1,Skid,5090,Australia,Full Registration,30849,Transport,true,Belly Tank,Conair85KE,true,true,Bucket,1600,Bambi Bucket 3542,null,340,false,100,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Transport - General Cargo,,,,false,2022-02-11T14:31:51+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,17,VIC - DELWP,VIC,VIC,
43,293,https://arena.nafc.org.au/resource/api/ext/aircraft/43,HELICOPTER,BELL HELICOPTER CO,412,RotType2,RW - Type 2 Medium,J18000003,7C32A2,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0196/med-VH-KAC Kestrel Bell 412 ASO  (1 of 1) (1).jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0196/small-VH-KAC Kestrel Bell 412 ASO  (1 of 1) (1).jpg,HELITAK 332,VH-KAC,1500,true,80,true,60,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3BE,Kerosene - JetA1,Skid,5409,Australia,Full Registration,33208,Transport,true,Belly Tank,Conair 85-KE,true,true,Bucket,1500,Bambi Bucket 3542,null,430,false,110,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Transport - Passenger - Low Capacity,,,,false,2022-02-11T14:31:51+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,2,QLD - QFES,QLD,VIC,
44,294,https://arena.nafc.org.au/resource/api/ext/aircraft/44,HELICOPTER,BELL HELICOPTER CO,212,RotType2,RW - Type 2 Medium,H18000005,7C43B1,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0200/med-HT331.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0200/small-HT331.jpg,HELITAK 345,VH-NNN,1600,true,60,false,0,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3,Kerosene - JetA1,Skid,5090,Australia,Full Registration,30833,Transport,true,Bucket,Bambi Max,true,true,Belly Tank,1500,Conair85KE,null,340,false,100,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Aerial Ignition - Drip Torch,,,,false,2022-02-11T14:31:51+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,QLD,
45,295,https://arena.nafc.org.au/resource/api/ext/aircraft/45,HELICOPTER,BELL HELICOPTER CO,212,RotType2,RW - Type 2 Medium,I14000003,7C426D,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0732/med-IMG_8342.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0732/small-IMG_8342.JPG,HELITAK 337,VH-NEN,1500,true,60,false,0,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3,Kerosene - JetA1,Skid,5090,Australia,Full Registration,30832,Transport,true,Belly Tank,Conair KE-85,true,true,Bucket,1500,Bambi Max 3542,null,340,false,100,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Aerial Ignition - Incendiaries - Machine,,,,false,2022-02-11T14:31:51+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
46,311,https://arena.nafc.org.au/resource/api/ext/aircraft/46,HELICOPTER,BELL HELICOPTER CO,212,RotType2,RW - Type 2 Medium,,7C33AA,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0202/med-12291827_1564226953799779_488080729417776826_o.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0202/small-12291827_1564226953799779_488080729417776826_o.jpg,HELITAK 368,VH-KHO,1500,true,60,false,,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3B,Kerosene - JetA1,Skid,5090,Australia,Full Registration,31181,Transport,true,Belly Tank,Conair 85KE,true,true,Bucket,1500,Bambi bucket 3542,null,340,false,100,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Aerial Ignition - Incendiaries - Manual,,,,false,2022-02-11T14:31:51+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
47,312,https://arena.nafc.org.au/resource/api/ext/aircraft/47,HELICOPTER,BELL HELICOPTER CO,212,RotType2,RW - Type 2 Medium,H15000150,7C33B4,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0629/med-KHY.png,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/0629/small-KHY.png,HELITAK 344,VH-KHY,1500,true,100,true,80,Turboshaft,2,PRATT & WHITNEY CANADA,PT6T-3B,Kerosene - JetA1,Skid,5090,Australia,Full Registration,31185,Transport,true,Belly Tank,Conair 85KE,true,true,Bucket,1400,bAMBI,null,340,false,100,14,17,https://arena.nafc.org.au/resource/api/ext/operators/17,189,Kestrel Aviation P/L,Kestrel Aviation,+61357962373,+61357962222,ops@kestrelaviation.com.au,Sling Load - Short Line,,,,false,2022-02-11T14:31:51+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Rappel System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
48,329,https://arena.nafc.org.au/resource/api/ext/aircraft/48,HELICOPTER,BELL HELICOPTER CO,206B (III),RotType3,RW - Type 3 Light,300434062792150,7C1A7F,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0065/7176/med-IMG_0353.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0065/7176/small-IMG_0353.JPG,FIREBIRD 235,VH-FIP,400,true,20,false,,Turboshaft,1,ALLISON GAS TURBINES,250-C20B,Kerosene - JetA1,Skid,1451,Australia,Full Registration,3135,Normal,true,Bucket,Waterhog 520,true,true,Bucket,410,BAMBI 9011,null,100,false,100,4,23,https://arena.nafc.org.au/resource/api/ext/operators/23,317,Commercial Helicopters (Aust) Pty Ltd,Commercial Helicopters (Aust) Pty Ltd,+61263727622,+61263727622,ops@commercialhelicopters.com,Sling Load - Long Line,,,,false,2018-10-27T10:16:51+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,VIC,
49,344,https://arena.nafc.org.au/resource/api/ext/aircraft/49,FIXED_WING,CESSNA AIRCRAFT COMPANY,182T,FixAas,FW - AAS / Recce,300434062587620,7C06D7,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9207/med-VH-BMX_0799.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9207/small-VH-BMX_0799.JPG,FIRESPOTTER 268,VH-BMX,,,,,,Piston,1,TEXTRON LYCOMING,IO-540-AB1A5,Gasoline - AvGas,Tricycle - Fixed,1400,Australia,Full Registration,18281262,Normal,false,null,,,,null,,,null,52,null,130,3,7,https://arena.nafc.org.au/resource/api/ext/operators/7,46,Curtis Aviation (NSW) Pty Limited,Curtis Aviation (NSW) Pty Limited,+61246556789,+61409645724,admin@curtisaviation.com.au,Incident Observation - Tech Aided,,,,true,2020-06-02T16:52:57+1000,,1,NSW - RFS,NSW,2,QLD - QFES,QLD,NSW,
50,398,https://arena.nafc.org.au/resource/api/ext/aircraft/50,HELICOPTER,AEROSPATIALE INDUSTRIES,AS350 FX2,RotType3,RW - Type 3 Light,300434063110280,7C266E,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0059/7741/med-VH-HVK  FB270.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0059/7741/small-VH-HVK  FB270.JPG,FIREBIRD 270,VH-HVK,880,true,20,false,,Turboshaft,1,Honeywell,LTS101 700D2,Kerosene - JetA1,Skid,2250,Australia,Full Registration,1843,Normal,true,Bucket,Bambi Bucket BBX1821,true,true,Bucket,680,Bambi Bucket BB1580,null,165,false,120,5,10,https://arena.nafc.org.au/resource/api/ext/operators/10,61,Sydney Helicopters,Sydney Helicopters Pty Ltd,+61296374455,+61438216657,fireops@sydneyhelicopters.com.au,Animal Control - Aerial Shooting,,,,true,2020-11-28T12:34:50+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,QLD,
51,416,https://arena.nafc.org.au/resource/api/ext/aircraft/51,HELICOPTER,AIRBUS HELICOPTERS,AS 350 B3,RotType3,RW - Type 3 Light,300434063284260,7C4F43,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/5348/med-IMG_1874.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/5348/small-IMG_1874.JPG,FIREBIRD 303,VH-PXX,852,true,56,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIEL 2B1,Kerosene - JetA1,Skid,2250,Australia,Full Registration,4852,Normal	 Restricted,true,Bucket,Fast bucket,true,true,Bucket,680,Bambi single shot,null,190,false,110,5,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,Transport - Fire & Emergency Crew,,,,false,2021-11-24T16:51:50+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,1,NSW - RFS,NSW,NSW,
52,423,https://arena.nafc.org.au/resource/api/ext/aircraft/52,HELICOPTER,BELL HELICOPTER CO,AMT UH-1H,RotType2,RW - Type 2 Medium,300434063863660,7C68A7,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0071/0601/med-VH_UYH Helitack 230.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0071/0601/small-VH_UYH Helitack 230.jpeg,HELITAK 230,VH-UYH,1325,true,40,false,,Turboshaft,1,TEXTRON LYCOMING,T53-13B,Kerosene - JetA1,Skid,4309,Australia,Full Registration,65-9762,Restricted,true,Bucket,FAST Bucket 900-350,true,true,,1325,FAST Bucket 900-350,null,320,false,80,0,25,https://arena.nafc.org.au/resource/api/ext/operators/25,373,Air T&G Pty Ltd,Air T&G Pty Ltd,+61266814915,+61419673852,mail@airtg.com.au,Transport - General Cargo,,,,false,2020-08-19T13:10:01+1000,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,12,NSW - NPWS,NSW,QLD,
53,425,https://arena.nafc.org.au/resource/api/ext/aircraft/53,FIXED_WING,BEECH AIRCRAFT CORP,95-B55,FixOther,FW - Other,n/a,7C6B5A,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9213/med-DSC_0177.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0082/9213/small-DSC_0177.JPG,,VH-VHO,,,,,,Piston,2,TELEDYNE-CONTINENTAL MOTORS,IO-470,Gasoline - AvGas,Tricycle - Retractable,2313,Australia,Full Registration,TC-2221,Normal,false,null,,,,null,,,null,110,null,170,3,7,https://arena.nafc.org.au/resource/api/ext/operators/7,46,Curtis Aviation (NSW) Pty Limited,Curtis Aviation (NSW) Pty Limited,+61246556789,+61409645724,admin@curtisaviation.com.au,Transport - Passenger - Low Capacity,,,,true,2020-06-02T16:52:57+1000,,17,VIC - DELWP,VIC,2,QLD - QFES,QLD,NSW,
54,436,https://arena.nafc.org.au/resource/api/ext/aircraft/54,HELICOPTER,AIRBUS HELICOPTERS,AS 350 B3,RotType3,RW - Type 3 Light,D15000133,7C7CD3,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/5382/med-IMG_1873.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0057/5382/small-IMG_1873.JPG,FIREBIRD 304,VH-YXX,1000,true,60,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIEL 2B,Kerosene - JetA1,Skid,2250,Australia,Full Registration,3739,Normal	 Restricted,true,Belly Tank,Helitak FT1200,true,true,Bucket,852,Fast bucket,null,190,false,110,5,3,https://arena.nafc.org.au/resource/api/ext/operators/3,18,Microflite Helicopter Services,Microflite Pty Ltd,+61385879799,+61385879799,operations@microflite.com.au,Incident Detection,,,,false,2021-11-24T16:51:19+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,1,NSW - RFS,NSW,VIC,
55,468,https://arena.nafc.org.au/resource/api/ext/aircraft/55,FIXED_WING,AIR TRACTOR INC,AT-802,FixType4,FW - Type 4 SEAT,300234061473770,7C032C,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0104/7131/med-Fireboss VH-AWU.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0104/7131/small-Fireboss VH-AWU.jpg,BOMBER 718,VH-AWU,3150,true,380,true,380,Turboprop,1,PRATT & WHITNEY CANADA,1600HP certified PT6A-67F,Kerosene - JetA1,Amphibious,7257,Australia,Full Registration,802-0293,Restricted,true,null,RFDS Fire Door,true,false,null,,,null,330,null,160,0,27,https://arena.nafc.org.au/resource/api/ext/operators/27,445,R&M Aviation Pty Ltd,R&M Aviation Pty Ltd,+61265820251,+61409871225,arena@rmaircraft.com.au,Airwork - Other,,,,true,2021-08-03T11:10:03+1000,Can Fill from Salt Water;Can Self Fill (Scooper);Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,1,NSW - RFS,NSW,17,VIC - DELWP,VIC,NSW,
56,471,https://arena.nafc.org.au/resource/api/ext/aircraft/56,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,300234065228900,7C2BAC,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0075/1748/med-IMG_2903.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0075/1748/small-IMG_2903.JPG,BOMBER 716,VH-IWU,3150,true,380,true,380,Turboprop,1,PRATT & WHITNEY CANADA,1600HP certified PT6A-67F,Kerosene - JetA1,Amphibious,7257,Australia,Full Registration,802A-0558,Restricted,true,null,Air Tractor FRDS Gen II,true,false,null,,,null,330,null,160,0,27,https://arena.nafc.org.au/resource/api/ext/operators/27,445,R&M Aviation Pty Ltd,R&M Aviation Pty Ltd,+61265820251,+61409871225,arena@rmaircraft.com.au,Air Attack Supervision,,,,true,2021-08-03T11:10:03+1000,Can Fill from Salt Water;Can Self Fill (Scooper);Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,17,VIC - DELWP,VIC,1,NSW - RFS,NSW,QLD,
57,472,https://arena.nafc.org.au/resource/api/ext/aircraft/57,HELICOPTER,AEROSPATIALE INDUSTRIES,AS350 FX2,RotType3,RW - Type 3 Light,300434063222580,7C162B,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0059/7760/med-RTV web.jpg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0059/7760/small-RTV web.jpg,FIREBIRD 234,VH-ENX,880,true,20,false,,Turboshaft,1,Honeywell,LTS101 700D2,Kerosene - JetA1,Skid,2250,Australia,Full Registration,1843,Normal,true,Bucket,Bambi Bucket BBX1821,true,true,,680,Bambi Bucket BB1580,null,165,false,120,5,10,https://arena.nafc.org.au/resource/api/ext/operators/10,61,Sydney Helicopters,Sydney Helicopters Pty Ltd,+61296374455,+61438216657,fireops@sydneyhelicopters.com.au,Incident Observation,,,,true,2020-11-28T12:34:50+1100,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Specialist Intel Gathering System;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,2,QLD - QFES,QLD,VIC,
58,474,https://arena.nafc.org.au/resource/api/ext/aircraft/58,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,300234064323350,7C44FC,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0106/0888/med-FireBoss B717 (VH-NWU).JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0106/0888/small-FireBoss B717 (VH-NWU).JPG,BOMBER 717,VH-NWU,3150,true,80,true,80,Turboprop,1,PRATT & WHITNEY CANADA,1600HP certified PT6A-67F,Kerosene - JetA1,Tailwheel - Fixed,7257,Australia,Full Registration,802A-0327,Restricted,true,null,AIR Tractor FRDS Gen II,true,false,null,,,null,330,null,160,0,27,https://arena.nafc.org.au/resource/api/ext/operators/27,445,R&M Aviation Pty Ltd,R&M Aviation Pty Ltd,+61265820251,+61409871225,arena@rmaircraft.com.au,Incident Mapping,,,,true,2021-08-03T11:10:03+1000,Can Fill from Salt Water;Can Self Fill (Scooper);Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,17,VIC - DELWP,VIC,1,NSW - RFS,NSW,NSW,
59,528,https://arena.nafc.org.au/resource/api/ext/aircraft/59,FIXED_WING,AIR TRACTOR INC,AT-802,FixType4,FW - Type 4 SEAT,300434062792140,7C79FE,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0070/3770/med-IMG_1345 (002).JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0070/3770/small-IMG_1345 (002).JPG,BOMBER 233,VH-YDS,3100,true,68,true,68,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-65AR,Kerosene - JetA1,Tailwheel - Fixed,7257,Australia,Full Registration,802-0073,Restricted,true,null,Air Tractor Gen II FRDS,true,false,null,,,null,300,null,141,0,29,https://arena.nafc.org.au/resource/api/ext/operators/29,515,AgForce,Agforce pty Ltd,+611300655138,+61429414402,david@agforceaerial.com,Transport - Fire & Emergency Crew,,,,false,2021-09-09T07:06:14+1000,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
60,552,https://arena.nafc.org.au/resource/api/ext/aircraft/60,HELICOPTER,BELL HELICOPTER CO,206L-1,RotType3,RW - Type 3 Light,300434063863070,7C297E,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0060/1520/med-VH-IHC Left Side View.jpeg,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0060/1520/small-VH-IHC Left Side View.jpeg,FIREBIRD 226,VH-IHC,606,true,20,false,,Turboshaft,1,ALLISON GAS TURBINES,250-C30P,Kerosene - JetA1,Skid,1837,Australia,Full Registration,45614,Normal,true,Bucket,FAST Bucket 900-160,true,true,,680,Bambi,null,130,false,100,1,25,https://arena.nafc.org.au/resource/api/ext/operators/25,373,Air T&G Pty Ltd,Air T&G Pty Ltd,+61266814915,+61419673852,mail@airtg.com.au,Transport - General Cargo,,,,false,2020-08-19T12:59:32+1000,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Aerial Incendiary System;Has Backup Firebombing System;Has Firebombing System,17,VIC - DELWP,VIC,17,VIC - DELWP,VIC,NSW,
61,596,https://arena.nafc.org.au/resource/api/ext/aircraft/61,HELICOPTER,EUROCOPTER,EC130B4,RotType3,RW - Type 3 Light,300234011979100,7C6CB7,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0064/9769/med-IMG_0615.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0064/9769/small-IMG_0615.JPG,FIREBIRD 299,VH-VRD,1022,true,40,false,,Turboshaft,1,TURBOMECA ENGINES,ARRIEL 2B1,Kerosene - JetA1,Skid,2800,Australia,Full Registration,3762,Normal,true,Bucket,Fastbucket 270,true,true,Bucket,1000,Bambi 2226,null,200,false,90,7,32,https://arena.nafc.org.au/resource/api/ext/operators/32,582,Skyhook Helicopters,Skyhook Helicopters Pty Ltd,+61249191610,+61412042556,admin@skyhook.com.au,Transport - Passenger - Low Capacity,,,,true,2021-09-14T11:39:36+1000,Foam Dispensing System;Split Load / Multi-Drop Capability;Has Sling Load Capability;Has Backup Firebombing System;Has Firebombing System,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
63,603,https://arena.nafc.org.au/resource/api/ext/aircraft/63,FIXED_WING,AIR TRACTOR INC,AT-802A,FixType4,FW - Type 4 SEAT,300434062582510,7C0247,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0075/6918/med-IMG_0088.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0075/6918/small-IMG_0088.JPG,BOMBER 229,VH-AQH,3100,true,60,true,60,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-65AG,Kerosene - JetA1,Tailwheel - Fixed,7257,Australia,Full Registration,802A-0014,Agricultural,true,null,TCL Firegate (hatfield fire door),true,false,null,,,null,280,null,150,1,26,https://arena.nafc.org.au/resource/api/ext/operators/26,440,Quirindi Air,LKB Avaition Pty Ltd,+61429658545,+61429658545,browny76@me.com,Transport - Fire & Emergency Crew,,,,false,2018-10-27T10:16:51+1100,Gel Dispensing System;Foam Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,17,VIC - DELWP,VIC,1,NSW - RFS,NSW,QLD,
64,606,https://arena.nafc.org.au/resource/api/ext/aircraft/64,FIXED_WING,AIR TRACTOR INC,AT-802,FixType4,FW - Type 4 SEAT,300234066759940,7C7215,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0072/9803/med-DSC_0068.JPG,https://s3-ap-southeast-2.amazonaws.com/nafc-arena-prod/files/0072/9803/small-DSC_0068.JPG,BOMBER 251,VH-WTJ,3104,false,,true,70,Turboprop,1,PRATT & WHITNEY CANADA,PT6A-67AG,Kerosene - JetA1,Tailwheel - Fixed,7257,Australia,Full Registration,802-0119,Restricted,true,null,Airtractor FRDS Generation 1,true,false,null,,,null,290,null,145,1,33,https://arena.nafc.org.au/resource/api/ext/operators/33,600,Aircair Aviation Operations Pty Ltd,Aircair Aviation Operations Pty Ltd,+61267523699,+61427802502,operations@aircair.com.au,Transport - General Cargo,,,,true,2021-09-14T05:29:36+1000,Gel Dispensing System;Split Load / Multi-Drop Capability;Has Firebombing System,17,VIC - DELWP,VIC,2,QLD - QFES,QLD,NSW,
