id,entityID,url,imei,isVehicle,description,isSuppressantMixer,isRetardantMixer,isRefueler,fuelType,registration,id,url,entityID,name,registeredName,telephone,operationalContact,email,.equipment[].serviceRoles[],.equipment[].approvedByAgencies[],.equipment[].jurisdictions[],warnings,change,.equipment[].capabilities[],name,id,name,jurisdiction,id,name,jurisdiction,name,.equipment[].serviceRoles[].approvedBy[]
80,8753,https://arena.nafc.org.au/resource/api/ext/equipment/80,,false,FLIR,false,false,false,,,66,https://arena.nafc.org.au/resource/api/ext/operators/66,2606,Heli Surveys,Heli Surveys Pty Ltd,1300459686,1300459686,info@helisurveys.com.au,,,,false,2020-09-08T15:17:13+1000,,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
82,8869,https://arena.nafc.org.au/resource/api/ext/equipment/82,,true,PACU (Portable Aviation Command Unit),false,false,false,,PACU 5,93,https://arena.nafc.org.au/resource/api/ext/operators/93,6726,NSW Rural Fire Service - State Air Desk,NSW Rural Fire Service - State Air Desk,1300677723,1300677723,anthony.ferguson@rfs.nsw.gov.au,,,,false,2014-11-14T11:18:03+1100,Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
83,8870,https://arena.nafc.org.au/resource/api/ext/equipment/83,,true,PACU (Portable Aviation Command Unit),false,false,false,,PACU 6,93,https://arena.nafc.org.au/resource/api/ext/operators/93,6726,NSW Rural Fire Service - State Air Desk,NSW Rural Fire Service - State Air Desk,1300677723,1300677723,anthony.ferguson@rfs.nsw.gov.au,,,,false,2014-11-14T11:18:03+1100,Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
84,8877,https://arena.nafc.org.au/resource/api/ext/equipment/84,,true,Big Boppa Mixing Unit 1,true,true,false,,Big Boppa 1,93,https://arena.nafc.org.au/resource/api/ext/operators/93,6726,NSW Rural Fire Service - State Air Desk,NSW Rural Fire Service - State Air Desk,1300677723,1300677723,anthony.ferguson@rfs.nsw.gov.au,,,,false,2014-11-14T11:18:03+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
85,8879,https://arena.nafc.org.au/resource/api/ext/equipment/85,,true,Big Boppa Mixing Unit 2,true,true,false,,Big Boppa 2,93,https://arena.nafc.org.au/resource/api/ext/operators/93,6726,NSW Rural Fire Service - State Air Desk,NSW Rural Fire Service - State Air Desk,1300677723,1300677723,anthony.ferguson@rfs.nsw.gov.au,,,,false,2019-05-02T15:00:38+1000,Is Suppressant Mixer;Is Retardant Mixer;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
88,8931,https://arena.nafc.org.au/resource/api/ext/equipment/88,5X200225000961,true,AR7026 - 32kL,false,false,true,Kerosene - JetA1,75604-S - EXPIRES 20/10/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-10-27T16:15:29+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
89,8935,https://arena.nafc.org.au/resource/api/ext/equipment/89,5X200225000963,true,AR7844 - 34kL,false,false,true,Kerosene - JetA1,49388-S - EXPIRES 31/7/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-09-29T17:35:50+1000,Is Refueler;Is Vehicle,Refueler - Mobile,2,QLD - QFES,QLD,1,NSW - RFS,NSW,NSW,
90,8985,https://arena.nafc.org.au/resource/api/ext/equipment/90,,false,AS350 SD2   Helicopter,false,false,false,,,99,https://arena.nafc.org.au/resource/api/ext/operators/99,8969,Shorland Air Services Pty Ltd,Shorland Air Services Pty Ltd,+61351548265,+61427516606,grant@shorlandair.com.au,,,,true,2014-10-18T16:30:24+1100,,Refueler - Mobile,2,QLD - QFES,QLD,1,NSW - RFS,NSW,NSW,
96,9015,https://arena.nafc.org.au/resource/api/ext/equipment/96,5X200225000964,true,AR7009 - 34kL,false,false,true,Kerosene - JetA1,77673S - EXPIRES 20/10/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-10-27T16:10:53+1100,Is Refueler;Is Vehicle,Refueler - Mobile,2,QLD - QFES,QLD,1,NSW - RFS,NSW,NSW,
97,9024,https://arena.nafc.org.au/resource/api/ext/equipment/97,,true,AR7020 - Prime Mover,false,false,true,Diesel,ZAL757 - EXPIRES 24/10/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-10-26T14:06:42+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
100,9310,https://arena.nafc.org.au/resource/api/ext/equipment/100,,false,PRIMO INCENDIARY MACHINE,false,false,false,,,35,https://arena.nafc.org.au/resource/api/ext/operators/35,636,United Aero Helicopters,Aviation Utilities Pty Ltd,+61246553040,+61447350002,info@unitedaero.com.au,,,,true,2018-09-15T18:39:35+1000,,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
101,9328,https://arena.nafc.org.au/resource/api/ext/equipment/101,,true,AR7959 - 8kL,false,false,true,Kerosene - JetA1,XBR496 - EXPIRES 4/06/2023,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2022-06-07T12:16:17+1000,Is Refueler;Is Vehicle,Refueler - Mobile,2,QLD - QFES,QLD,1,NSW - RFS,NSW,NSW,
105,9708,https://arena.nafc.org.au/resource/api/ext/equipment/105,5X200225001034,true,SCTA082 - 32kL,false,false,true,Kerosene - JetA1,YV39JX - Expires 2/12/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-12-07T11:45:49+1100,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
106,9539,https://arena.nafc.org.au/resource/api/ext/equipment/106,,true,MR Fuel Tanker,false,false,true,Kerosene - JetA1,NPR158,103,https://arena.nafc.org.au/resource/api/ext/operators/103,9534,Orange Helicopters,Orange Helicopters Pty Ltd,+61263653731,+61438270370,info@orangehelicopters.com.au,,,,true,2021-12-27T09:54:46+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
113,10272,https://arena.nafc.org.au/resource/api/ext/equipment/113,,true,REFUELING TRUCK,false,false,true,Kerosene - JetA1,661MXK,13,https://arena.nafc.org.au/resource/api/ext/operators/13,91,Jones Air,St George Air Farmers Pty Ltd,+61746255366,+61428755179,ops@jonesair.com.au,,,,true,2014-09-09T12:10:32+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
116,10418,https://arena.nafc.org.au/resource/api/ext/equipment/116,,false,Raindance R2 AI machine,false,false,false,,,63,https://arena.nafc.org.au/resource/api/ext/operators/63,2252,Aero Logistics Helicopters,Aero Logistics Pty Ltd,+61249609322,+61422788554,fireops@aerologistics.com.au,,,,false,2021-09-06T12:44:37+1000,,Refueler - Mobile,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
117,10511,https://arena.nafc.org.au/resource/api/ext/equipment/117,5X200225000966,true,AR7096 - 13kL,false,false,true,Kerosene - JetA1,ZKY971 - Expires 19/11/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-11-23T16:04:31+1100,Is Refueler;Is Vehicle,Retardant Mixer - Mobile,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
118,10570,https://arena.nafc.org.au/resource/api/ext/equipment/118,5X200225000967,true,AR7104 - 14kL,false,false,true,Kerosene - JetA1,XV001A - Expires 16/11/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-11-17T11:52:49+1100,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
119,11337,https://arena.nafc.org.au/resource/api/ext/equipment/119,,true,Isuzu FVY1400 Tray / Aviation Fuel Truck - 4	650 litres,false,false,true,Kerosene - JetA1,XVV286,77,https://arena.nafc.org.au/resource/api/ext/operators/77,3938,Field Air,Field Air (Operations) Pty Ltd ATF the Field Air Operations Unit Trust,+61353309300,+61400517326,contractadmin@fieldair.com.au,,,,false,2021-02-25T17:46:13+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,2,QLD - QFES,QLD,QLD,
120,11370,https://arena.nafc.org.au/resource/api/ext/equipment/120,,true,Isuzu Tray / Aviation Fuel Truck - 3	600 litres,false,false,true,Kerosene - JetA1,EWX009,77,https://arena.nafc.org.au/resource/api/ext/operators/77,3938,Field Air,Field Air (Operations) Pty Ltd ATF the Field Air Operations Unit Trust,+61353309300,+61400517326,contractadmin@fieldair.com.au,,,,false,2021-02-25T17:46:13+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
121,11372,https://arena.nafc.org.au/resource/api/ext/equipment/121,,true,Isuzu FVZ1400 Tray / Aviation Fuel Truck - 14	100 litres,false,false,true,Kerosene - JetA1,UGN975,77,https://arena.nafc.org.au/resource/api/ext/operators/77,3938,Field Air,Field Air (Operations) Pty Ltd ATF the Field Air Operations Unit Trust,+61353309300,+61400517326,contractadmin@fieldair.com.au,,,,false,2021-02-25T17:46:13+1100,Is Refueler;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
122,11373,https://arena.nafc.org.au/resource/api/ext/equipment/122,,true,Isuzu FVR900 Aviation Fuel Truck - 10	600 litres,false,false,true,Kerosene - JetA1,ZBW468,77,https://arena.nafc.org.au/resource/api/ext/operators/77,3938,Field Air,Field Air (Operations) Pty Ltd ATF the Field Air Operations Unit Trust,+61353309300,+61400517326,contractadmin@fieldair.com.au,,,,false,2021-02-25T17:46:13+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
123,11550,https://arena.nafc.org.au/resource/api/ext/equipment/123,,true,Hino 10000 litre Fuel Tanker,false,false,true,Kerosene - JetA1,BZ 52 CF,15,https://arena.nafc.org.au/resource/api/ext/operators/15,108,Forest Air Helicopters (Aust) Pty Ltd,The TF Trust T/A Forest Air Helicopters (Aust) Pty Ltd,+61260263721,+61429691028,faha@forestair.com.au,,,,false,2017-04-11T16:02:44+1000,Is Refueler;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
124,10945,https://arena.nafc.org.au/resource/api/ext/equipment/124,,true,Mobile Fire Suppresent Response Trailer - Kangaroo Island,true,false,false,,S537TDD,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2014-09-23T14:28:04+1000,Is Suppressant Mixer;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
127,11711,https://arena.nafc.org.au/resource/api/ext/equipment/127,,false,Jet A-1 2000L Fuel/Support Trailer,false,false,true,Kerosene - JetA1,,116,https://arena.nafc.org.au/resource/api/ext/operators/116,11698,Goondiwindi Helicopters Pty Ltd,Goondiwindi Helicopters Pty Ltd,+61429392324,+61429392324,rotors@live.com.au,,,,true,2014-09-25T18:39:50+1000,Is Refueler,Refueler - Bridging,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
128,11863,https://arena.nafc.org.au/resource/api/ext/equipment/128,,false,AV-Gas 2000L Fuel/Support Trailer,false,false,true,Gasoline - AvGas,,116,https://arena.nafc.org.au/resource/api/ext/operators/116,11698,Goondiwindi Helicopters Pty Ltd,Goondiwindi Helicopters Pty Ltd,+61429392324,+61429392324,rotors@live.com.au,,,,true,2014-09-25T18:44:27+1000,Is Refueler,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
129,11864,https://arena.nafc.org.au/resource/api/ext/equipment/129,,true,3 x V8 Landcruiser's,false,false,true,Kerosene - JetA1,Various,116,https://arena.nafc.org.au/resource/api/ext/operators/116,11698,Goondiwindi Helicopters Pty Ltd,Goondiwindi Helicopters Pty Ltd,+61429392324,+61429392324,rotors@live.com.au,,,,true,2014-09-25T18:56:52+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
130,11865,https://arena.nafc.org.au/resource/api/ext/equipment/130,,true,Dodge Ram 3500 Mega Cab Heavy Duty,false,false,true,Kerosene - JetA1,TBA,116,https://arena.nafc.org.au/resource/api/ext/operators/116,11698,Goondiwindi Helicopters Pty Ltd,Goondiwindi Helicopters Pty Ltd,+61429392324,+61429392324,rotors@live.com.au,,,,true,2014-09-26T14:20:37+1000,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
131,12125,https://arena.nafc.org.au/resource/api/ext/equipment/131,,true,Edwards Coaches bus company,false,false,false,,Multiple,91,https://arena.nafc.org.au/resource/api/ext/operators/91,6374,Edwards Aviation,Edwards Aviation,+61267723116,+61421519181,admin@edwardsaviation.com.au,,,,true,2018-08-08T16:03:19+1000,Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
132,12274,https://arena.nafc.org.au/resource/api/ext/equipment/132,,true,Isuzu FVR1400 Tray / Aviation Fuel Truck - 3	600 litres,false,false,true,Kerosene - JetA1,UXU955,77,https://arena.nafc.org.au/resource/api/ext/operators/77,3938,Field Air,Field Air (Operations) Pty Ltd ATF the Field Air Operations Unit Trust,+61353309300,+61400517326,contractadmin@fieldair.com.au,,,,false,2021-02-25T17:46:13+1100,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
133,12906,https://arena.nafc.org.au/resource/api/ext/equipment/133,,true,Suppressant Mixing Trailer,true,true,false,,DH2819,120,https://arena.nafc.org.au/resource/api/ext/operators/120,12898,South Burnett Air Services Pty Ltd,South Burnett Air Services Pty Ltd,+61746622055,+61417632338,info@sbair.com.au,,,,false,2019-10-18T18:17:27+1100,Is Suppressant Mixer;Is Retardant Mixer;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
134,13974,https://arena.nafc.org.au/resource/api/ext/equipment/134,,true,Fuel Tanker,false,false,true,Kerosene - JetA1,AD47YZ,16,https://arena.nafc.org.au/resource/api/ext/operators/16,127,Precision Helicopters,Air Precision Pty Ltd,+61266529988,+61476766248,fireops@precisionhelicopters.com.au,,,,true,2021-09-03T19:39:10+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
136,14248,https://arena.nafc.org.au/resource/api/ext/equipment/136,300234060604710,true,Prime Mover	 Jet fuel trailer,false,false,true,Kerosene - JetA1,CA 24 AW,33,https://arena.nafc.org.au/resource/api/ext/operators/33,600,Aircair Aviation Operations Pty Ltd,Aircair Aviation Operations Pty Ltd,+61267523699,+61427802502,operations@aircair.com.au,,,,true,2021-09-14T14:56:51+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
141,14655,https://arena.nafc.org.au/resource/api/ext/equipment/141,5X200225001008,true,AR6887 - 24kL,false,false,true,Kerosene - JetA1,64351S - Expires 13/12/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-12-13T09:59:38+1100,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
142,14676,https://arena.nafc.org.au/resource/api/ext/equipment/142,,true,AR7663 - 18kL,false,false,true,Kerosene - JetA1,WTZ594 - EXPIRES 19/05/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-09-29T17:35:13+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
143,14682,https://arena.nafc.org.au/resource/api/ext/equipment/143,,true,AR7943 - 14kL,false,false,true,Kerosene - JetA1,XFW421 - EXPIRES 7/09/2022,11,https://arena.nafc.org.au/resource/api/ext/operators/11,80,Aero Refuellers,Aero Refuellers a Division of K&S freighters Pty Ltd,+61260542209,+61400471224,paul.lefoe@ksgroup.com.au,,,,false,2021-09-29T17:37:27+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
145,15100,https://arena.nafc.org.au/resource/api/ext/equipment/145,,true,ISUZU 24 tonne GVM Tray Top,false,false,true,Kerosene - JetA1,1EID 066,123,https://arena.nafc.org.au/resource/api/ext/operators/123,14923,Dunn Aviation Pty Ltd,Dunn Aviation Pty Ltd,+61427802000,+61427802000,office@dunnaviation.net,,,,true,2017-09-10T14:21:37+1000,Is Refueler;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
146,15407,https://arena.nafc.org.au/resource/api/ext/equipment/146,,true,Mobile Fire Suppressant Response Trailer - Mt Gambier Base,true,false,false,,S211 TEI,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2018-07-17T14:59:47+1000,Is Suppressant Mixer;Is Vehicle,Suppressant Mixer - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
147,15409,https://arena.nafc.org.au/resource/api/ext/equipment/147,,true,Mobile Fire Suppressant Response Trailer - Hoyleton Air Base,true,false,false,,S210 TEI,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2018-07-17T14:50:07+1000,Is Suppressant Mixer;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
148,15411,https://arena.nafc.org.au/resource/api/ext/equipment/148,,true,Mobile Fire Suppressant Response Trailer - Pt Lincoln Base,true,false,false,,S347TAY,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2014-10-22T11:54:11+1100,Is Suppressant Mixer;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
149,15413,https://arena.nafc.org.au/resource/api/ext/equipment/149,300034013304450,true,Fuel Truck - Claremont 19	000 VOLVO,false,false,true,Kerosene - JetA1,SB41AB,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2021-10-13T12:09:34+1100,Is Refueler;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
150,15426,https://arena.nafc.org.au/resource/api/ext/equipment/150,300034012597390,true,Fuel Truck - Pt Lincoln 9	000 VOLVO,false,false,true,Kerosene - JetA1,WXL370,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2021-10-13T12:17:43+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
151,15428,https://arena.nafc.org.au/resource/api/ext/equipment/151,300234063746510,true,Fuel Truck - Hoyleton 3	000 ISUZU,false,false,true,Kerosene - JetA1,SB18GK,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2021-10-13T12:36:48+1100,Is Refueler;Is Vehicle,Refueler - Bridging,1,NSW - RFS,NSW,1,NSW - RFS,NSW,NSW,
152,15431,https://arena.nafc.org.au/resource/api/ext/equipment/152,300034013303490,true,Fuel Truck - Pt Lincoln 3	000 HINO (back up),false,false,true,Kerosene - JetA1,XNG379,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2021-12-13T15:16:21+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
153,15434,https://arena.nafc.org.au/resource/api/ext/equipment/153,300034013307450,true,Fuel Truck - Mt Gambier 3	000 HINO,false,false,true,Kerosene - JetA1,XIV446,110,https://arena.nafc.org.au/resource/api/ext/operators/110,10813,Aerotech 1st Response,Aerotech First Response,+61881320999,+61883624705,1stresponse@aerotech.net.au,,,,false,2021-10-13T12:18:45+1100,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
154,15894,https://arena.nafc.org.au/resource/api/ext/equipment/154,,true,Support Truck,false,false,true,Kerosene - JetA1,XN42KW,16,https://arena.nafc.org.au/resource/api/ext/operators/16,127,Precision Helicopters,Air Precision Pty Ltd,+61266529988,+61476766248,fireops@precisionhelicopters.com.au,,,,true,2021-09-03T19:39:10+1000,Is Refueler;Is Vehicle,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
155,15982,https://arena.nafc.org.au/resource/api/ext/equipment/155,,false,Aerial Incendiary Machine,false,false,false,,,79,https://arena.nafc.org.au/resource/api/ext/operators/79,3999,Skyline Helicopters,Skyline Aviation Group Pty Ltd,+61249451491,+61491237488,info@skylineaviation.com.au,,,,true,2019-11-07T15:01:11+1100,,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
156,16068,https://arena.nafc.org.au/resource/api/ext/equipment/156,,false,RED DRAGON AERIAL INCENDIARY MACHINE,false,false,false,,,38,https://arena.nafc.org.au/resource/api/ext/operators/38,664,Lake Macquarie Helicopters,Lake Macquarie Helicopters Pty Ltd,+61408434639,+61408434639,graeme@lakemacheli.com.au,,,,true,2014-10-29T14:10:41+1100,,Refueler - Mobile,1,NSW - RFS,NSW,27,NZ - FENZ,NZ,NZ,
