imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,event,source,messageText,productType,volume
300434066713750,https://arena.nafc.org.au/tracking/api/ext/tracks/300434066713750,HELICOPTER,FB745 VH-ZGT Tasmanian Helicopters,2022-07-26T08:46:12+1000,2022-07-26T08:46:51+1000,-38.0933333333333,146.972333333333,0,148,28,EVT_STANDARD,TRACPLUS,,UNKNOWN,2314
300434066914310,https://arena.nafc.org.au/tracking/api/ext/tracks/300434066914310,FIXED_WING,VH-JGU,2022-07-26T09:18:18+1000,2022-07-26T09:18:51+1000,-38.0933333333333,146.972333333333,0,0,28,EVT_STANDARD,TRACPLUS,,UNKNOWN,2119
300434069507270,https://arena.nafc.org.au/tracking/api/ext/tracks/300434069507270,FIXED_WING,VH-CKS,2022-07-26T09:20:56+1000,2022-07-26T09:22:51+1000,-38.0918333333333,146.9735,3,287,26,EVT_STANDARD,TRACPLUS,,UNKNOWN,528
300534060224590,https://arena.nafc.org.au/tracking/api/ext/tracks/300534060224590,HEARTBEAT,HB-SpiderTracks,2022-07-26T09:21:37+1000,2022-07-26T09:22:51+1000,-38.091,146.9665,140,280,70,EVT_STANDARD,TRACPLUS,,UNKNOWN,2612
300534060389830,https://arena.nafc.org.au/tracking/api/ext/tracks/300534060389830,HELICOPTER,VH-XCO,2022-07-26T09:24:45+1000,2022-07-26T09:26:51+1000,-38.1118333333333,146.876833333333,165,254,877,EVT_STANDARD,TRACPLUS,,UNKNOWN,280
300534060704800,https://arena.nafc.org.au/tracking/api/ext/tracks/300534060704800,HELICOPTER,HT674 N49732 McDermott DV,2022-07-26T09:27:52+1000,2022-07-26T09:28:51+1000,-38.137,146.766,198,254,923,EVT_STANDARD,TRACPLUS,,UNKNOWN,
300534061459660,https://arena.nafc.org.au/tracking/api/ext/tracks/300534061459660,HELICOPTER,FB417 VH-XBO,2022-07-26T09:31:06+1000,2022-07-26T09:32:51+1000,-38.1626666666667,146.6525,198,254,923,EVT_STANDARD,TRACPLUS,,UNKNOWN,280
300534062502830,https://arena.nafc.org.au/tracking/api/ext/tracks/300534062502830,HELICOPTER,ZK-IDI,2022-07-26T09:34:14+1000,2022-07-26T09:34:51+1000,-38.1891666666667,146.535166666667,205,254,923,EVT_STANDARD,TRACPLUS,,UNKNOWN,
3543750100105807,https://arena.nafc.org.au/tracking/api/ext/tracks/3543750100105807,FIXED_WING,RSCU330 (VH-XNE),2022-07-26T09:37:25+1000,2022-07-26T09:38:51+1000,-38.1931666666667,146.417166666667,205,284,932,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5E150708000409,https://arena.nafc.org.au/tracking/api/ext/tracks/5E150708000409,HELICOPTER,ZK-IZZ,2022-07-26T09:40:36+1000,2022-07-26T09:42:51+1000,-38.1741666666667,146.295833333333,205,282,930,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225000947,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225000947,FIXED_WING,V2 ZK-HZE Marlborough Heli AFF,2022-07-26T09:43:44+1000,2022-07-26T09:44:51+1000,-38.1545,146.172833333333,201,282,923,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225000952,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225000952,FIXED_WING,V2 ZK-HJI Marlborough Heli AFF,2022-07-26T09:46:52+1000,2022-07-26T09:48:51+1000,-38.1355,146.054166666667,201,281,925,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225000965,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225000965,VEHICLE,T3797 - 34kL,2022-07-26T09:50:06+1000,2022-07-26T09:50:51+1000,-38.1163333333333,145.934666666667,205,282,926,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225000992,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225000992,HELICOPTER,ZK-ICE,2022-07-26T09:53:17+1000,2022-07-26T09:54:51+1000,-38.0961666666667,145.8115,205,281,930,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225000999,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225000999,HELICOPTER,Helicopter Services BOP ZK-HKC-AFF,2022-07-26T09:56:27+1000,2022-07-26T09:56:51+1000,-38.0763333333333,145.689166666667,205,283,930,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225001008,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225001008,VEHICLE,AR6887,2022-07-26T09:59:36+1000,2022-07-26T10:00:51+1000,-38.0561666666667,145.566833333333,205,282,928,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225001028,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225001028,HELICOPTER,HGQ,2022-07-26T10:02:44+1000,2022-07-26T10:04:51+1000,-38.036,145.445666666667,208,281,931,EVT_STANDARD,TRACPLUS,,UNKNOWN,
5X200225001039,https://arena.nafc.org.au/tracking/api/ext/tracks/5X200225001039,VEHICLE,Skyhook Fuel Truck,2022-07-26T10:05:52+1000,2022-07-26T10:06:51+1000,-37.9906666666667,145.335,216,316,586,EVT_STANDARD,TRACPLUS,,UNKNOWN,
A13222289,https://arena.nafc.org.au/tracking/api/ext/tracks/A13222289,HELICOPTER,VH-EPR,2022-07-26T10:11:19+1000,2022-07-26T10:12:51+1000,-37.8863333333333,145.163166666667,230,306,486,EVT_STANDARD,TRACPLUS,,UNKNOWN,1231
A13222293,https://arena.nafc.org.au/tracking/api/ext/tracks/A13222293,HELICOPTER,VH-CQJ,2022-07-26T10:17:39+1000,2022-07-26T10:18:51+1000,-37.758,144.954,140,338,359,EVT_STANDARD,TRACPLUS,,UNKNOWN,
B21000010,https://arena.nafc.org.au/tracking/api/ext/tracks/B21000010,HELICOPTER,VH-YXR,2022-07-26T10:20:47+1000,2022-07-26T10:22:51+1000,-37.7215,144.901333333333,72,356,110,EVT_STANDARD,TRACPLUS,,UNKNOWN,
C12157445,https://arena.nafc.org.au/tracking/api/ext/tracks/C12157445,HELICOPTER,POLAIR72 EMS,2022-07-26T10:21:13+1000,2022-07-26T10:22:50+1000,-37.7205,144.900166666667,7,269,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
C15000006,https://arena.nafc.org.au/tracking/api/ext/tracks/C15000006,HELICOPTER,HT201 VH-VRP NSW RFS,2022-07-26T10:22:57+1000,2022-07-26T10:24:51+1000,-37.7203333333333,144.898833333333,0,350,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
D18000022,https://arena.nafc.org.au/tracking/api/ext/tracks/D18000022,FIXED_WING,BD376 VH-HPY AGAIR,2022-07-26T11:08:38+1000,2022-07-26T11:10:51+1000,-37.7201666666667,144.898,0,328,70,EVT_STANDARD,TRACPLUS,,UNKNOWN,
E19000216,https://arena.nafc.org.au/tracking/api/ext/tracks/E19000216,HELICOPTER,HT203 VH-VJD NSW RFS,2022-07-26T11:16:06+1000,2022-07-26T11:16:51+1000,-37.7201666666667,144.898,0,328,78,EVT_STANDARD,TRACPLUS,,UNKNOWN,
F16000016,https://arena.nafc.org.au/tracking/api/ext/tracks/F16000016,FIXED_WING,N291EA Erickson Aero Tanker,2022-07-26T12:04:01+1000,2022-07-26T12:04:51+1000,-37.7203333333333,144.898833333333,0,110,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
F17000054,https://arena.nafc.org.au/tracking/api/ext/tracks/F17000054,HELICOPTER,HT202 VH-VRQ NSW RFS,2022-07-26T12:05:48+1000,2022-07-26T12:06:51+1000,-37.7206666666667,144.900666666667,10,135,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
H16000040,https://arena.nafc.org.au/tracking/api/ext/tracks/H16000040,HELICOPTER,HEE - B3,2022-07-26T12:06:19+1000,2022-07-26T12:06:51+1000,-37.7265,144.901166666667,147,177,122,EVT_STANDARD,TRACPLUS,,UNKNOWN,
H17000013,https://arena.nafc.org.au/tracking/api/ext/tracks/H17000013,HELICOPTER,HT296 VH-UEC - EPS Helicopter Services,2022-07-26T12:09:34+1000,2022-07-26T12:10:50+1000,-37.8288333333333,144.898666666667,234,182,292,EVT_STANDARD,TRACPLUS,,UNKNOWN,
I09219042,https://arena.nafc.org.au/tracking/api/ext/tracks/I09219042,HELICOPTER,ZK-HQT,2022-07-26T12:12:42+1000,2022-07-26T12:14:51+1000,-37.9453333333333,144.904833333333,237,181,464,EVT_STANDARD,TRACPLUS,,UNKNOWN,
I18000312,https://arena.nafc.org.au/tracking/api/ext/tracks/I18000312,HELICOPTER,HWW - B3,2022-07-26T12:15:53+1000,2022-07-26T12:16:51+1000,-38.0596666666667,144.901833333333,241,181,460,EVT_STANDARD,TRACPLUS,,UNKNOWN,
J16000028,https://arena.nafc.org.au/tracking/api/ext/tracks/J16000028,FIXED_WING,N292EA Erickson Aero Tanker,2022-07-26T12:19:01+1000,2022-07-26T12:20:51+1000,-38.1748333333333,144.8985,244,181,459,EVT_STANDARD,TRACPLUS,,UNKNOWN,
J17000188,https://arena.nafc.org.au/tracking/api/ext/tracks/J17000188,HELICOPTER,HT338 (VH-JJR),2022-07-26T12:22:09+1000,2022-07-26T12:22:51+1000,-38.2898333333333,144.8955,241,182,456,EVT_STANDARD,TRACPLUS,,UNKNOWN,
K08211277,https://arena.nafc.org.au/tracking/api/ext/tracks/K08211277,HELICOPTER,VH-ELF,2022-07-26T12:25:17+1000,2022-07-26T12:26:51+1000,-38.371,144.895833333333,39,286,146,EVT_STANDARD,TRACPLUS,,UNKNOWN,
K08217290,https://arena.nafc.org.au/tracking/api/ext/tracks/K08217290,FIXED_WING,ZK-FDR,2022-07-26T12:26:10+1000,2022-07-26T12:26:51+1000,-38.3705,144.893166666667,0,334,14,EVT_STANDARD,TRACPLUS,,UNKNOWN,
K14000148,https://arena.nafc.org.au/tracking/api/ext/tracks/K14000148,HELICOPTER,ZK-HGU,2022-07-26T12:26:57+1000,2022-07-26T12:28:51+1000,-38.3705,144.893166666667,0,334,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
K15000003,https://arena.nafc.org.au/tracking/api/ext/tracks/K15000003,HELICOPTER,FB725 VH-UUH Helicopter Resources,2022-07-26T12:17:43+1000,2022-07-26T12:18:51+1000,-33.376,115.6785,0,248,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
K18000074,https://arena.nafc.org.au/tracking/api/ext/tracks/K18000074,HELICOPTER,FB726 VH-UUG Helicopter Resources,2022-07-26T09:15:45+1000,2022-07-26T09:16:51+1000,-38.2988333333333,142.449,0,106,44,EVT_STANDARD,TRACPLUS,,UNKNOWN,
L10169665,https://arena.nafc.org.au/tracking/api/ext/tracks/L10169665,HEARTBEAT,HB-Flightcell,2022-07-26T09:23:14+1000,2022-07-26T09:24:51+1000,-38.2988333333333,142.448666666667,0,213,67,EVT_STANDARD,TRACPLUS,,UNKNOWN,
L15000240,https://arena.nafc.org.au/tracking/api/ext/tracks/L15000240,FIXED_WING,N294EA Erickson Aero Tanker,2022-07-26T09:49:42+1000,2022-07-26T09:50:51+1000,-38.2986666666667,142.449166666667,0,0,73,EVT_STANDARD,TRACPLUS,,UNKNOWN,1022
L18000002,https://arena.nafc.org.au/tracking/api/ext/tracks/L18000002,HELICOPTER,HT226 VH-FHF Helitreck,2022-07-26T09:54:52+1000,2022-07-26T09:56:51+1000,-38.2986666666667,142.449166666667,0,0,75,EVT_STANDARD,TRACPLUS,,UNKNOWN,
L18000004,https://arena.nafc.org.au/tracking/api/ext/tracks/L18000004,FIXED_WING,FS201 VH-VJO NSW RFS,2022-07-26T10:00:04+1000,2022-07-26T10:00:51+1000,-38.2986666666667,142.449166666667,0,0,75,EVT_STANDARD,TRACPLUS,,UNKNOWN,
L18000007,https://arena.nafc.org.au/tracking/api/ext/tracks/L18000007,HELICOPTER,N163AC HT342,2022-07-26T00:07:31+1000,2022-07-26T00:08:51+1000,-37.8453333333333,144.981333333333,0,0,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:08:23+1000,2022-07-26T00:08:51+1000,-37.8453333333333,144.9815,3,28,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:09:35+1000,2022-07-26T00:10:51+1000,-37.8451666666667,144.975333333333,118,264,145,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:12:49+1000,2022-07-26T00:14:51+1000,-37.7816666666667,144.9215,223,349,465,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:15:55+1000,2022-07-26T00:16:51+1000,-37.7235,144.901166666667,46,358,111,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:17:02+1000,2022-07-26T00:18:51+1000,-37.7216666666667,144.8995,7,275,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T00:19:24+1000,2022-07-26T00:20:51+1000,-37.7211666666667,144.898166666667,0,27,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:51:23+1000,2022-07-26T08:52:51+1000,-37.7211666666667,144.898166666667,0,0,0,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:53:59+1000,2022-07-26T08:54:51+1000,-37.7205,144.900333333333,7,89,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:56:05+1000,2022-07-26T08:56:51+1000,-37.718,144.901,140,20,203,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T08:59:15+1000,2022-07-26T09:00:51+1000,-37.7755,145.0075,255,126,981,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:02:38+1000,2022-07-26T09:02:51+1000,-37.8511666666667,145.142333333333,259,123,1511,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:05:45+1000,2022-07-26T09:06:51+1000,-37.9198333333333,145.276666666667,273,123,1513,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:08:52+1000,2022-07-26T09:10:51+1000,-37.9896666666667,145.414333333333,277,123,1512,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:11:59+1000,2022-07-26T09:12:51+1000,-38.0623333333333,145.557833333333,291,123,1332,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:15:08+1000,2022-07-26T09:16:51+1000,-38.0953333333333,145.7355,306,101,954,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:18:15+1000,2022-07-26T09:18:51+1000,-38.1443333333333,145.8995,295,123,944,EVT_STANDARD,TRACPLUS,,UNKNOWN,590
,,,,2022-07-26T09:21:29+1000,2022-07-26T09:22:51+1000,-38.2196666666667,146.051,284,123,1126,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:24:41+1000,2022-07-26T09:26:51+1000,-38.2933333333333,146.199666666667,284,122,1192,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:27:50+1000,2022-07-26T09:28:51+1000,-38.3058333333333,146.349833333333,270,44,822,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:30:58+1000,2022-07-26T09:32:51+1000,-38.2303333333333,146.446166666667,183,45,286,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:34:06+1000,2022-07-26T09:34:50+1000,-38.2115,146.470166666667,18,185,76,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:35:03+1000,2022-07-26T09:36:50+1000,-38.2125,146.470833333333,0,170,64,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:35:37+1000,2022-07-26T09:36:50+1000,-38.2125,146.470833333333,0,170,65,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:28:03+1000,2022-07-26T09:28:12+1000,-33.4977166666667,140.697416666667,0,358,63,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:57:29+1000,2022-07-26T09:57:34+1000,-33.49775,140.6974,0,81,61,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:29+1000,2022-07-26T10:27:32+1000,-33.4272666666667,140.64435,59,317,80,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:57:29+1000,2022-07-26T10:57:32+1000,-33.1762166666667,140.550866666667,63,5,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:27:29+1000,2022-07-26T11:27:36+1000,-32.99855,140.72535,80,78,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:57:29+1000,2022-07-26T11:57:35+1000,-32.9871666666667,141.001766666667,0,107,75,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:27:29+1000,2022-07-26T12:27:32+1000,-32.9052,141.1499,69,42,79,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:57:29+1000,2022-07-26T12:57:32+1000,-32.8538666666667,141.373766666667,54,99,72,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:30:51+1000,2022-07-26T09:30:57+1000,38.6705438171215,-121.396186697272,0,0,21,EVT_STARTUP,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:31:51+1000,2022-07-26T09:31:58+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:32:51+1000,2022-07-26T09:32:59+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,1540
,,,,2022-07-26T09:33:51+1000,2022-07-26T09:34:00+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:34:51+1000,2022-07-26T09:35:00+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:35:51+1000,2022-07-26T09:36:01+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:36:51+1000,2022-07-26T09:37:02+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:37:51+1000,2022-07-26T09:38:03+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,386
,,,,2022-07-26T09:38:51+1000,2022-07-26T09:39:04+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:39:51+1000,2022-07-26T09:40:04+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:40:51+1000,2022-07-26T09:41:05+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:41:51+1000,2022-07-26T09:42:06+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:42:51+1000,2022-07-26T09:43:07+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:43:51+1000,2022-07-26T09:44:08+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:44:51+1000,2022-07-26T09:45:09+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,558
,,,,2022-07-26T09:45:51+1000,2022-07-26T09:46:09+1000,38.67056245848,-121.396151530464,0,0,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:46:51+1000,2022-07-26T09:47:10+1000,38.669360828274,-121.396065699735,10,182,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:47:51+1000,2022-07-26T09:48:11+1000,38.669274997545,-121.397868145044,7,16,15,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:48:51+1000,2022-07-26T09:50:53+1000,38.672450734518,-121.397868145044,21,359,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:49:51+1000,2022-07-26T09:50:53+1000,38.676828101697,-121.397782314315,28,359,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:50:51+1000,2022-07-26T09:51:34+1000,38.681806283979,-121.397868145044,18,353,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:51:51+1000,2022-07-26T09:52:14+1000,38.681977945437,-121.399327267437,0,270,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:52:51+1000,2022-07-26T09:53:15+1000,38.678373054819,-121.400614728372,136,180,30,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:53:01+1000,2022-07-26T09:53:15+1000,38.6731985335188,-121.40060429556,219,180,24,EVT_TAKEOFF,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:54:01+1000,2022-07-26T09:54:16+1000,38.628848724186,-121.400528897643,349,180,426,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:55:01+1000,2022-07-26T09:55:17+1000,38.564389846707,-121.402159681494,460,175,990,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,1172
,,,,2022-07-26T09:56:01+1000,2022-07-26T09:56:18+1000,38.508170719212,-121.341992340465,529,129,1692,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:57:01+1000,2022-07-26T09:57:19+1000,38.456672281812,-121.263199731243,540,130,2576,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:01+1000,2022-07-26T09:58:20+1000,38.404229706393,-121.183720476189,540,130,3475,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:01+1000,2022-07-26T09:59:20+1000,38.346894779421,-121.097460593544,640,130,3765,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:01+1000,2022-07-26T10:00:21+1000,38.284753331625,-121.003132622373,644,130,3795,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:01:01+1000,2022-07-26T10:01:22+1000,38.22080943852,-120.911207911614,637,131,3795,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:01+1000,2022-07-26T10:02:23+1000,38.156779714686,-120.820828153977,640,132,3795,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:01+1000,2022-07-26T10:03:23+1000,38.092835821581,-120.72959008905,640,131,3795,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:01+1000,2022-07-26T10:04:24+1000,38.029149420663,-120.638008701207,640,131,3795,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:05:01+1000,2022-07-26T10:05:25+1000,37.965377189016,-120.548143927944,608,131,3673,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:06:01+1000,2022-07-26T10:07:06+1000,37.90924389225,-120.465832258833,543,132,3429,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,379
,,,,2022-07-26T10:07:01+1000,2022-07-26T10:07:27+1000,37.85173730382,-120.391846170435,543,135,2926,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:08:01+1000,2022-07-26T10:08:07+1000,37.791398301333,-120.32103581901,547,139,2378,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:09:01+1000,2022-07-26T10:09:08+1000,37.728570207705,-120.254602834764,518,140,1966,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:10:01+1000,2022-07-26T10:10:09+1000,37.669604496882,-120.191002264575,514,138,1981,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,368
,,,,2022-07-26T10:11:01+1000,2022-07-26T10:11:10+1000,37.617247752192,-120.132894861042,450,139,1981,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:12:01+1000,2022-07-26T10:12:11+1000,37.571585804364,-120.079164824688,367,131,1905,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:01+1000,2022-07-26T10:13:32+1000,37.538111820054,-120.023804004483,370,118,1935,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:01+1000,2022-07-26T10:14:13+1000,37.546694892954,-119.960975910855,360,56,1768,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:01+1000,2022-07-26T10:15:14+1000,37.575705679356,-119.90304016878,370,54,1768,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:01+1000,2022-07-26T10:16:14+1000,37.618106059482,-119.863815525627,360,357,1768,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:01+1000,2022-07-26T10:17:15+1000,37.658961486486,-119.850855085548,363,100,1554,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:01+1000,2022-07-26T10:18:16+1000,37.610810447517,-119.83094235642,360,194,1600,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:56+1000,2022-07-26T10:19:17+1000,37.5961990677469,-119.870689022951,334,324,1358,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:59+1000,2022-07-26T10:19:17+1000,37.5982207828108,-119.872596744131,327,321,1335,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:03+1000,2022-07-26T10:19:17+1000,37.6006508642011,-119.875350702262,316,316,1322,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:04+1000,2022-07-26T10:19:17+1000,37.6012114458904,-119.876060146554,313,315,1321,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:08+1000,2022-07-26T10:19:37+1000,37.6033364260024,-119.878914016972,306,313,1334,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:08+1000,2022-07-26T10:20:18+1000,37.639048757358,-119.926386127068,352,315,1676,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:08+1000,2022-07-26T10:21:19+1000,37.683680736438,-119.982776916021,514,314,2118,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:08+1000,2022-07-26T10:22:20+1000,37.741788139971,-120.057878803896,568,315,3170,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:23:08+1000,2022-07-26T10:23:21+1000,37.810023569526,-120.141392103213,666,315,3414,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:24:08+1000,2022-07-26T10:24:22+1000,37.88091975168,-120.227823647316,666,317,3414,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:25:08+1000,2022-07-26T10:25:23+1000,37.954476686433,-120.314083529961,666,317,3429,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,1280
,,,,2022-07-26T10:26:08+1000,2022-07-26T10:26:23+1000,38.030866035243,-120.40085839698,673,318,3429,EVT_INFLIGHT,TRACPLUS,,UNKNOWN,
