imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,events,productType
300234067848570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067848570,HELICOPTER,FB287 VH-BUK Aerologistics,2022-07-15T15:01:19+1000,2022-07-15T15:01:50+1000,-33.9409625530243,151.190779209137,0,158,7,EVT_SHUTDOWN,UNKNOWN
J17000024,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J17000024,HELICOPTER,HT730 N189AC,2021-09-02T14:39:31+1000,2021-09-02T14:40:20+1000,37.9329302290955,21.2768995952144,0,0,5,EVT_STARTUP,UNKNOWN
300234066288100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066288100,HELICOPTER,HT252 C-FPSZ Valhalla Helicopters,2021-07-23T05:53:40+1000,2021-07-23T05:54:34+1000,50.8785760402679,-118.398113250732,18,39,1865,EVT_STANDARD,UNKNOWN
300434063860700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063860700,FIXED_WING,VH-SNC,2020-03-12T07:06:00+1100,2020-03-12T07:06:13+1100,-29.67233,149.45364,0,0,177,EVT_STANDARD,
300234065460290,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065460290,HELICOPTER,FB302 VH-NDO - PHS,2022-07-22T13:40:25+1000,2022-07-22T13:41:28+1000,-37.9798221588135,145.094332695007,0,0,38,EVT_DROP_STOP,UNKNOWN
300434063962020,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063962020,HELICOPTER,VH-HIW,2020-03-11T18:02:00+1100,2020-03-11T18:02:09+1100,-29.49389,149.851,0,0,213,EVT_STANDARD,
5X200225001038,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001038,HELICOPTER,V2 VH-UHE - HeliBiz AFF,2022-07-22T09:35:27+1000,2022-07-22T09:35:46+1000,-20.27934,148.7568,0,0,29,EVT_STANDARD,UNKNOWN
300434062145230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062145230,VEHICLE,CCM 1 L/C,2021-09-28T11:21:00+1000,2021-09-30T09:36:39+1000,-34.78663,138.6352,9,160,52,EVT_STANDARD,UNKNOWN
300234065304650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065304650,HELICOPTER,ZK-IRC,2022-07-18T14:14:52+1000,2022-07-18T14:15:30+1000,-43.6296916007996,171.516644954681,0,0,433,EVT_STANDARD,UNKNOWN
300434063284410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063284410,HELICOPTER,ZK-IED,2022-07-04T11:50:45+1000,2022-07-04T11:51:03+1000,-44.97131,171.08146,1,0,36,EVT_STANDARD,UNKNOWN
300234066334900,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066334900,HELICOPTER,N949CH-Data,2020-02-06T00:51:05+1100,2020-02-06T00:51:14+1100,-38.76968,-72.63912,0,0,110,EVT_STANDARD,
300234010835710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010835710,VEHICLE,Fuel Truck - Moorabbin (MHS 18),2020-12-16T09:25:20+1100,2020-12-16T09:25:41+1100,-37.9736983333333,145.094396666667,7,287,31,EVT_STANDARD,UNKNOWN
300434062167100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062167100,HELICOPTER,ZK-ICD,2020-07-24T07:26:00+1000,2020-07-24T07:52:17+1000,-43.91203,170.1215,5,229,564,EVT_STANDARD,UNKNOWN
300434063484280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063484280,HELICOPTER,VH-JBY,2021-12-15T11:38:36+1100,2021-12-15T11:38:39+1100,-37.97235,145.09291,0,0,12,EVT_SHUTDOWN,UNKNOWN
300434063112270,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063112270,HELICOPTER,ZK-HVA,2022-07-22T08:42:24+1000,2022-07-22T08:42:32+1000,-46.04549,167.7847,0,0,92,EVT_SHUTDOWN,UNKNOWN
L15000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L15000003,HELICOPTER,HZZ - 355N Twin,2022-07-18T06:55:15+1000,2022-07-18T06:55:54+1000,-37.1582492339089,175.551985435962,0,0,10,EVT_STARTUP,UNKNOWN
300434062796880,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062796880,FIXED_WING,FS211 VH-EIP Fleet Helicopters,2022-07-19T14:24:18+1000,2022-07-19T14:24:27+1000,-30.52966,151.61861,0,0,1094,EVT_SHUTDOWN,UNKNOWN
K14000149,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K14000149,HELICOPTER,ZK-IQT,2021-09-24T15:10:17+1000,2021-09-24T15:10:20+1000,-43.4995387047392,172.526115663739,0,0,40,EVT_SCHEDULED,UNKNOWN
5X200225000884,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000884,HELICOPTER,VH-EUM,2021-11-13T14:26:38+1100,2021-11-13T14:27:16+1100,-23.87173,150.4205,0,0,201,EVT_STANDARD,UNKNOWN
300434064120030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064120030,HELICOPTER,ZK-ILV,2022-07-13T10:23:30+1000,2022-07-13T10:23:38+1000,-38.73841,176.08012,0,0,388,EVT_STANDARD,UNKNOWN
300434063397780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063397780,FIXED_WING,B363 VH-JRN Alpine Airwork RA,2022-07-11T17:58:45+1000,2022-07-11T17:59:02+1000,-36.97117,147.70108,1,0,771,EVT_STANDARD,FOAM
300434063496880,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063496880,HELICOPTER,FB309 (VH-KXX),2022-07-22T11:09:09+1000,2022-07-22T11:09:17+1000,-38.27943,145.08346,0,0,84,EVT_SHUTDOWN,UNKNOWN
300434063226730,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063226730,FIXED_WING,AM203 NPP Air Affairs,2021-01-11T09:26:00+1100,2021-01-11T09:26:17+1100,-34.94566,150.52784,0,0,116,EVT_STANDARD,UNKNOWN
300234064972150,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064972150,HELICOPTER,VH-LCN,2021-04-06T11:50:17+1000,2021-04-06T11:51:00+1000,-27.2063648700714,153.071458339691,0,0,4,EVT_STANDARD,UNKNOWN
300234010150500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234010150500,HELICOPTER,VH-CLP,2017-02-18T18:13:30+1100,2017-02-18T18:13:36+1100,-12.44249,130.87801,0,0,32,EVT_STANDARD,
300234065309180,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065309180,FIXED_WING,VH-EIP,2017-06-08T14:02:00+1000,2017-06-08T14:02:44+1000,-30.53009,151.618356,0,234,1088,EVT_STANDARD,
300234061637540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061637540,FIXED_WING,B251 VH-WTJ Aircair Aviation,2018-09-27T16:40:04+1000,2018-09-27T16:40:15+1000,-29.493755,149.850901666667,0,0,221,EVT_STANDARD,
300234060965550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060965550,FIXED_WING,B881 VH-NTM - Aerotech NT,2016-07-13T15:09:56+1000,2016-07-13T15:10:14+1000,-13.0546583333333,131.028218333333,1,325,109,EVT_STANDARD,
78:A3:E4:9C:22:3E,https://arena.nafc.org.au/tracking/api/ext/currentLocations/78:A3:E4:9C:22:3E,VEHICLE,HT346 Refueller - Kestrel Aviation,2018-04-13T18:59:54+1000,2018-04-13T18:59:56+1000,-36.89884044,145.18124921,0,0,143,EVT_STOPPED,
300025010737990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010737990,HELICOPTER,VH-YXK,2017-05-15T06:46:15+1000,2017-05-15T06:47:16+1000,-37.7201666666667,144.898166666667,0,0,50,EVT_STANDARD,
300234068683000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068683000,HEARTBEAT,TP1811694,2021-07-04T21:17:01+1000,2021-07-04T21:17:13+1000,-35.35127,149.24919,0,0,601,EVT_SHUTDOWN,UNKNOWN
300434063014540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063014540,HELICOPTER,FB734 VH-ULT (2) Tasmanian Helicopters,2019-09-03T08:27:39+1000,2019-09-03T08:27:42+1000,-45.87803,170.50315,0,0,22,EVT_SHUTDOWN,
300234068218070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068218070,HELICOPTER,FB315 VH-HVY Paton Air Helicopters,2022-07-21T16:49:41+1000,2022-07-21T16:50:33+1000,-36.9750988483429,145.983581542969,0,323,362,EVT_LANDING,UNKNOWN
300234065363760,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065363760,HELICOPTER,ZK-ITJ,2022-05-25T08:51:43+1000,2022-05-25T08:53:02+1000,-41.5378475189209,173.926899433136,0,290,31,EVT_STANDARD,UNKNOWN
300434063143150,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063143150,HELICOPTER,ZK-IYY Old 2,2021-08-11T09:00:09+1000,2021-08-11T09:00:28+1000,-45.41847,167.73343,0,0,242,EVT_STANDARD,UNKNOWN
300434064637980,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064637980,HELICOPTER,VH-LDH,2022-06-02T10:34:49+1000,2022-06-02T10:36:05+1000,-27.20682,153.07135,0,0,24,EVT_SHUTDOWN,UNKNOWN
300234068029120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068029120,HELICOPTER,ZK-HRB,2022-07-07T14:13:15+1000,2022-07-07T14:14:16+1000,-39.0162706375122,177.406539916992,0,120,7,EVT_STANDARD,UNKNOWN
300234066455080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066455080,HELICOPTER,ZK-HRF,2022-07-17T13:41:54+1000,2022-07-17T13:42:07+1000,-39.545345,174.792758333333,0,0,78,EVT_STANDARD,UNKNOWN
300434063212790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063212790,FIXED_WING,D????,2020-12-15T12:45:30+1100,2020-12-15T12:45:34+1100,-45.87949,170.50108,0,0,38,EVT_STANDARD,UNKNOWN
13166,https://arena.nafc.org.au/tracking/api/ext/currentLocations/13166,FIXED_WING,B391 N355AC Field Air,2016-08-08T13:00:13+1000,2016-08-08T13:00:55+1000,34.10235833,-117.24063833,35,329,344,EVT_STANDARD,
300234066737420,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066737420,HELICOPTER,ZK-HYK,2022-07-16T13:13:12+1000,2022-07-16T13:13:52+1000,-39.6864259243011,175.790648460388,0,60,464,EVT_STANDARD,UNKNOWN
300434063868090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063868090,VEHICLE,AO Seaford Air Spt,2022-07-22T10:49:20+1000,2022-07-22T10:49:31+1000,-35.18108,138.47832,0,0,37,EVT_SHUTDOWN,UNKNOWN
300434064631950,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064631950,HELICOPTER,HT237 VH-VCB Orange Helicopters,2022-06-30T14:57:33+1000,2022-06-30T14:57:58+1000,-33.38117,149.12025,1,0,968,EVT_DROP_STOP,UNKNOWN
300234066434710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066434710,HELICOPTER,HTD,2021-10-01T16:00:25+1000,2021-10-01T16:01:13+1000,-46.8769562244415,168.166544437408,180,228,435,EVT_STANDARD,UNKNOWN
300434063645390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063645390,HELICOPTER,FB708 - VH-OAS - Osborne Aviation,2022-06-29T11:11:05+1000,2022-06-29T11:11:14+1000,-40.81094,145.25863,0,0,15,EVT_SHUTDOWN,UNKNOWN
300434062169090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062169090,VEHICLE,Landcruiser DD56KZ,2022-07-22T13:40:00+1000,2022-07-22T13:40:08+1000,-30.5305,151.61802,0,0,1099,EVT_STANDARD,UNKNOWN
300434063821790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063821790,VEHICLE,McDermott 03 - Mercedes - 1GEJ202,2022-07-19T11:45:24+1000,2022-07-19T11:45:32+1000,-32.09148,115.88304,0,0,32,EVT_SHUTDOWN,UNKNOWN
300434064735570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064735570,FIXED_WING,VH-LWH,2021-07-25T15:12:30+1000,2021-07-25T15:12:34+1000,-28.04699,148.59407,0,0,196,EVT_STANDARD,UNKNOWN
300434062160130,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062160130,HELICOPTER,FB262 VH-JQB National,2021-02-02T10:37:45+1100,2021-02-02T10:37:49+1100,-33.06617,151.43558,0,0,18,EVT_STANDARD,UNKNOWN
300234066886600,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066886600,HELICOPTER,FB405 VH-PKU Heli-Central,2020-11-24T09:52:07+1100,2020-11-24T09:53:53+1100,-23.5682809352875,148.174688816071,0,0,204,EVT_STANDARD,UNKNOWN
300234066435680,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066435680,HELICOPTER,HZM,2021-11-09T05:17:48+1100,2021-11-09T05:18:40+1100,-38.6610925197601,177.982120513916,0,0,2,EVT_STANDARD,UNKNOWN
300234011979100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011979100,HELICOPTER,FB299 VH-VRD Skyhook Helicopters,2017-02-23T17:19:00+1100,2017-02-23T17:19:43+1100,-32.87934,151.72808,0,0,17,EVT_STANDARD,
300434062092910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062092910,HEARTBEAT,TP1714655,2022-04-28T11:04:15+1000,2022-04-28T11:04:19+1000,-45.87921,170.50127,0,0,12,EVT_STANDARD,UNKNOWN
5X200225000979,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000979,VEHICLE,T3901 - 34kL,2021-11-04T06:30:54+1100,2021-11-04T06:31:44+1100,-36.05998,146.9718,54,240,183,EVT_STANDARD,UNKNOWN
300434063862770,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063862770,HELICOPTER,VH-XBO FB 417,2020-11-09T12:35:45+1100,2020-11-09T12:35:53+1100,-20.27934,148.75616,0,0,18,EVT_STANDARD,UNKNOWN
300434063962260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063962260,HELICOPTER,FB255 VH-UAI United Aero,2022-03-19T16:58:26+1100,2022-03-19T16:58:30+1100,-34.03972,150.68712,0,0,77,EVT_SHUTDOWN,UNKNOWN
5X200225001006,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001006,FIXED_WING,VH-NTM-XO-V2-AFF,2021-07-21T17:40:47+1000,2021-07-21T17:42:02+1000,-12.68664,131.0883,50,115,56,EVT_SHUTDOWN,WATER
300234065308560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065308560,HELICOPTER,ZK-INH,2022-05-20T06:54:36+1000,2022-05-20T06:55:00+1000,-35.475926399231,173.894240856171,169,322,265,EVT_STANDARD,UNKNOWN
300234065306570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065306570,HELICOPTER,IPH,2022-04-27T06:25:18+1000,2022-04-27T06:25:59+1000,-39.4689738750458,176.871728897095,0,96,5,EVT_STANDARD,UNKNOWN
300434062094620,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062094620,HELICOPTER,ZK-HJQ,2022-07-22T12:40:30+1000,2022-07-22T12:40:41+1000,-43.38745,170.18012,0,0,146,EVT_STANDARD,UNKNOWN
300034013316640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013316640,VEHICLE,RM1-AT14FD,2020-02-12T08:52:00+1100,2020-02-12T08:52:59+1100,-32.5632133333333,149.617103333333,6,173,450,EVT_STANDARD,
300234065038990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065038990,HELICOPTER,FB458 VH-VTB,2020-02-12T17:22:31+1100,2020-02-12T17:23:32+1100,-16.8879389762878,145.751752853394,0,0,8,EVT_STANDARD,
300234067396610,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067396610,HELICOPTER,FB442 VH-VHU,2021-10-15T14:40:26+1100,2021-10-15T14:42:11+1100,-16.8880677223206,145.752182006836,10,257,12,EVT_STANDARD,UNKNOWN
300434063869640,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063869640,HEARTBEAT,TP1810137,2021-12-02T13:12:19+1100,2021-12-02T13:12:43+1100,-34.99201,138.92763,1,0,447,EVT_SHUTDOWN,UNKNOWN
300234066735420,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066735420,HELICOPTER,ZK-HTM,2022-07-12T09:09:11+1000,2022-07-12T09:09:58+1000,-39.9619424343109,175.027420520782,0,0,2,EVT_STANDARD,UNKNOWN
5X200225000992,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000992,HELICOPTER,ZK-ICE,2022-07-22T13:47:06+1000,2022-07-22T13:47:18+1000,-44.73282,168.5977,226,82,2292,EVT_STANDARD,UNKNOWN
5X200225000961,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225000961,VEHICLE,AR7026,2021-09-30T12:06:51+1000,2021-09-30T12:07:47+1000,-27.57079,153.0279,0,0,17,EVT_STANDARD,UNKNOWN
300434063640400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063640400,HELICOPTER,ZK-IFI,2022-07-22T11:23:27+1000,2022-07-22T11:23:42+1000,-44.01364,171.18747,0,0,247,EVT_SHUTDOWN,UNKNOWN
300434063878810,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063878810,HELICOPTER,NR1,2022-06-28T10:37:05+1000,2022-06-28T10:37:12+1000,-19.2641,146.74379,0,0,20,EVT_SHUTDOWN,UNKNOWN
300434062787370,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062787370,HEARTBEAT,TP1713657,2022-03-30T12:15:18+1100,2022-03-30T12:15:24+1100,-34.81724,138.94001,5,0,396,EVT_SHUTDOWN,UNKNOWN
300234011850990,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011850990,HELICOPTER,FB524 VH-TOR Becker,2022-01-17T14:39:00+1100,2022-01-17T14:39:25+1100,-26.525235,152.993893333333,0,344,1,EVT_STANDARD,UNKNOWN
300434064732280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064732280,HELICOPTER,ZK-IKL,2022-07-22T13:17:47+1000,2022-07-22T13:17:58+1000,-44.013,170.40681,1,0,805,EVT_SHUTDOWN,UNKNOWN
300434066718820,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434066718820,HELICOPTER,ZK-HNV,2022-07-22T07:54:45+1000,2022-07-22T07:55:12+1000,-43.5063,172.42424,0,0,86,EVT_STANDARD,UNKNOWN
300234064942120,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064942120,HELICOPTER,FB739 VH-AWK Microflite,2017-01-26T20:30:10+1100,2017-01-26T20:52:14+1100,-40.95775,148.0069,0,0,66,EVT_TAKEOFF,
G11210023,https://arena.nafc.org.au/tracking/api/ext/currentLocations/G11210023,HELICOPTER,VH-UVA - DZM (not visible),2016-11-07T12:27:09+1100,2016-11-07T12:29:10+1100,-33.9048118137416,150.672333400806,0,0,85,EVT_LANDING,
300234060765710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060765710,HELICOPTER,SAOQFRS10,2018-08-18T11:57:35+1000,2018-08-18T11:57:56+1000,-27.5692083333333,152.998655,1,0,14,EVT_STANDARD,
M13000075,https://arena.nafc.org.au/tracking/api/ext/currentLocations/M13000075,HELICOPTER,FB327 VH-YXX Microflite,2016-10-28T17:19:51+1100,2016-10-28T17:20:40+1100,-28.1605902483894,153.509124161988,0,0,40,EVT_STARTUP,
300034013003500,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013003500,HELICOPTER,FB290 VH-YAS United Aero,2016-04-06T14:35:26+1000,2016-04-06T14:35:33+1000,-34.0418333333333,150.685433333333,49,3,83,EVT_STANDARD,
300034013905380,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013905380,FIXED_WING,ODZ - B582 Aerotech,2016-04-07T11:54:35+1000,2016-04-07T11:54:43+1000,-36.1977,140.207383333333,289,348,674,EVT_STANDARD,
300034013317870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013317870,HELICOPTER,VH-YUG,2017-04-01T08:01:14+1100,2017-04-01T08:01:37+1100,-21.175395,149.176416666667,1,339,3,EVT_STANDARD,
300234062848230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062848230,FIXED_WING,B360 VH-FBX Pays Air Service,2017-08-17T15:46:41+1000,2017-08-17T15:46:49+1000,-32.03788,150.83436,0,296,226,EVT_STANDARD,
5E150708000409,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5E150708000409,HELICOPTER,ZK-IZZ,2022-07-22T10:20:31+1000,2022-07-22T10:20:34+1000,-38.16992,175.263,0,0,60,EVT_STANDARD,UNKNOWN
300534061403530,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534061403530,HELICOPTER,VH-DTS,2020-11-28T17:32:00+1100,2020-11-28T17:33:04+1100,-19.2468237876892,146.57735824585,0,0,33,EVT_STANDARD,UNKNOWN
300234062900280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062900280,HELICOPTER,VH-ERH,2017-02-21T10:41:00+1100,2017-02-21T10:44:16+1100,-10.58908,142.29446,0,0,0,EVT_STANDARD,
300234068807920,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068807920,HELICOPTER,HKQ,2022-05-02T09:18:38+1000,2022-05-02T09:19:09+1000,-38.3970987796783,178.07147026062,3,146,538,EVT_STANDARD,UNKNOWN
5X200225001034,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001034,VEHICLE,SCTA082,2022-05-24T17:36:42+1000,2022-05-24T17:37:08+1000,-34.99316,138.9333,0,0,453,EVT_STANDARD,UNKNOWN
300434063019560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063019560,VEHICLE,Pays Fuel Truck XN-88-TA,2022-07-15T11:52:50+1000,2022-07-15T11:52:57+1000,-32.03808,150.83454,0,0,218,EVT_SHUTDOWN,UNKNOWN
300234063885190,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063885190,HELICOPTER,FB321 VH-AWK PHS,2021-11-05T10:34:46+1100,2021-11-05T10:35:44+1100,-37.9800260066986,145.094418525696,0,0,21,EVT_STANDARD,UNKNOWN
5X200225001001,https://arena.nafc.org.au/tracking/api/ext/currentLocations/5X200225001001,HELICOPTER,Heliservices BOP ZK-HZD V2 AFF,2022-06-01T09:04:36+1000,2022-06-01T09:05:44+1000,-38.74175,176.0826,0,0,406,EVT_STANDARD,UNKNOWN
300234060686400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060686400,HELICOPTER,FB451 VH-ZPI,2020-02-11T13:34:30+1100,2020-02-11T13:35:43+1100,-16.887725,145.751688333333,0,0,12,EVT_STANDARD,
300234068681010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234068681010,HEARTBEAT,TP1811689,2021-07-04T20:07:11+1000,2021-07-04T20:07:23+1000,-35.34996,149.24694,0,0,599,EVT_SHUTDOWN,UNKNOWN
300234063935540,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063935540,HELICOPTER,HT475 N365JL McDermott,2018-03-16T10:23:51+1100,2018-03-16T10:23:59+1100,-26.6036866666667,153.087068333333,4,317,-90,EVT_STANDARD,
300534062502830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300534062502830,HELICOPTER,ZK-IDI,2022-07-16T09:25:52+1000,2022-07-16T09:26:02+1000,-39.6854817867279,175.790348052979,0,342,462,EVT_STANDARD,UNKNOWN
300434062798100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062798100,HELICOPTER,FB474 VH-HRU McDermott,2022-07-21T12:49:58+1000,2022-07-21T12:50:13+1000,-26.60344,153.08692,0,0,57,EVT_SHUTDOWN,UNKNOWN
300234066734400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066734400,HELICOPTER,ZK-HZJ,2022-07-22T12:43:31+1000,2022-07-22T12:44:24+1000,-38.6432826519012,176.088523864746,0,0,409,EVT_STANDARD,UNKNOWN
300434062690970,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062690970,HELICOPTER,HT205 VH-ONZ Fleet,2020-01-09T15:59:15+1100,2020-01-09T15:59:18+1100,-37.12247,149.85367,5,99,111,EVT_STANDARD,
